архитектуры;4
господский;4
хватила;4
покачал;4
следствие;4
первая;4
воскликнул;4
подати;4
главы;4
гнедой;4
делают;4
происходит;4
брать;4
хочется;4
ожидать;4
отечества;4
дрожках;4
мебель;4
рано;4
пристально;4
подлеца;4
вещи;4
протопопа;4
мир;4
солдат;4
задержать;4
темные;4
лавке;4
гадкий;4
небольшая;4
боязни;4
видано;4
человеческие;4
цветами;4
остался;4
прочее;4
ездят;4
муха;4
идут;4
мыло;4
трактирного;4
бросил;4
способностей;4
красных;4
ровно;4
понравилось;4
любопытно;4
возможных;4
пеньку;4
стук;4
слышишь;4
карт;4
похож;4
честный;4
ивану;4
домашней;4
вслух;4
толст;4
досада;4
скажешь;4
поднес;4
внутреннее;4
обыкновение;4
обстоятельство;4
становилось;4
обстоятельства;4
пришло;4
сообщить;4
сухарь;4
качества;4
пробка;4
живо;4
чудная;4
счастлив;4
целую;4
посмотреть;4
виду;4
кифович;4
препроводить;4
шумом;4
боков;4
боком;4
слез;4
заключено;4
принимал;4
самих;4
покупки;4
передние;4
балы;4
является;4
родился;4
ел;4
небо;4
подробностей;4
отзывался;4
училища;4
написать;4
радость;4
притом;4
самовара;4
сумерки;4
каменный;4
природа;4
известные;4
велика;4
придумывая;4
добраться;4
городским;4
проходить;4
лезет;4
народу;4
переднюю;4
строение;4
название;4
приказчика;4
видимому;4
отвечаешь;4
отроду;4
комната;4
оказались;4
поутру;4
окне;4
походил;4
предметом;4
молодой;4
честь;4
пору;4
выражаются;4
коляска;4
всяким;4
воробья;4
лестнице;4
знакомого;4
хорошая;4
кабаке;4
жила;4
глазки;4
французский;4
мокиевич;4
невольно;4
припекой;4
птица;4
причину;4
выйдет;4
благодаря;4
брови;4
родственница;4
отдал;4
решили;4
вообразите;4
бога;4
горя;4
узнавши;4
возможности;4
несравненно;4
четверть;4
глядело;4
провел;4
оставить;4
крыльце;4
крыльца;4
широкой;4
заложена;4
полнотою;4
сердцах;4
подал;4
находились;4
понеслась;4
грязью;4
божия;4
толстыми;4
чувством;4
развернуться;4
реку;4
хозяйственные;4
груди;4
видал;4
сосед;4
признаёт;4
куды;4
миру;4
вкусу;4
ушла;4
приездом;4
чубарый;4
бала;4
товарищи;4
заставило;4
петрович;4
дерево;4
дочки;4
объяснить;4
любитель;4
затем;4
готовы;4
курятник;4
обратиться;4
умела;4
чистоты;4
кладовую;4
сила;4
выразился;4
побрал;4
кучеру;4
манерна;4
сделали;4
выехать;4
холостяки;4
страхом;4
чудо;4
палату;4
судить;4
тонких;4
давненько;4
мокий;4
просьба;4
беглые;4
военный;4
привезла;4
поехал;4
приятной;4
насмерть;4
выражением;4
войти;4
восемь;4
современный;4
забор;4
называть;4
чувствует;4
лошадь;4
стоя;4
поблагодарил;4
высшего;4
легче;4
щеке;4
страх;4
ночное;4
коляску;4
петрушки;4
пустяки;4
состоянии;4
ряд;4
спустя;4
глубине;4
ноздревым;4
чулок;4
написал;4
требует;4
цель;4
выдет;4
выразить;4
деревянных;4
всякая;4
поименно;4
резко;4
выгодно;4
повторил;4
покойно;4
крепостям;4
фамилии;4
русских;4
больших;4
сим;4
сту;4
мужиками;4
никаким;4
вкус;4
хе;4
рассматривать;4
предметах;4
слуга;4
павлуша;4
перины;4
ушел;4
коренного;4
подробности;4
остаться;4
припомнить;4
тетка;4
губернаторши;4
цене;4
любезный;4
наружность;4
повести;4
посреди;4
приходит;4
большого;4
дядюшка;4
верхушки;4
ох;4
табакерку;4
отправились;4
хозяйственная;4
мною;4
первое;4
дружески;4
школе;4
разговоры;4
отдохнуть;4
движения;4
кровать;4
качеств;4
ком;4
муки;4
довольны;4
полиция;4
течение;4
умный;4
останется;4
городах;4
поднял;4
часу;4
поступках;4
спросит;4
негодный;4
рядом;4
краски;4
полу;4
первых;4
случиться;4
сказано;4
свечу;4
улицам;4
возвращаясь;4
трактирах;4
перья;4
женская;4
красным;4
стенами;4
купи;4
земская;4
чин;4
стула;4
находятся;4
начале;4
вахрамей;4
въехал;4
наверно;4
чином;4
помогать;4
новую;4
малого;4
блондинку;4
полтиною;4
услышав;4
поперек;4
громом;4
давайте;4
смертный;4
обращая;4
путь;4
суждено;4
изо;4
стараясь;4
отвечает;4
медведь;4
портрет;4
почем;4
почел;4
коню;4
барыня;4
первого;4
привести;4
халате;4
дамских;4
подходя;4
бить;4
игра;4
числа;4
успели;4
пашпорт;4
пообедать;4
избу;4
дамах;4
сюрпризов;4
сделаться;4
уверен;4
сна;4
похвалою;4
потянул;4
ассигнаций;4
порядке;4
прочего;4
повар;4
соседстве;4
явился;4
нашлись;4
большою;4
мест;4
передней;4
поверенного;4
издержки;4
бровью;4
добрый;4
прочим;4
государь;3
зверь;3
ныне;3
красной;3
робко;3
дворе;3
скотина;3
читать;3
усы;3
пойдут;3
пошатнулся;3
невозможно;3
хорошими;3
